CAIXA_ID;DOCUMENTO;DESCRICAO;ENTRADA;DATA;HORA;SAIDA;SITUACAO;SALDO;DT_CANCELADA;OBSERVACAO;BOLETO_ID;PAGAR_ID;USUARIO_ID;USUARIO;INST_ID;CAN_MOTIVO;TIPO_CONTAS_ID;DT_LANCADO;DT_ALTERADO;RETORNO_ID;NUMERO_ARQUIVO;ANO_LETIVO;USR_CAD;RESERVA_ID;TIPO_CONTAS_ID_DEST;ORIGEM_ID;CONT_MAT_ID;Conta_Tipo_Nome;;InstNome;EXTRATO;CONTA_ID;OP_PAG_ID;OpcaoPagar;VENDA_LIVRE_ID;LOJA_ID;VENDA_ID;CANCELADO;RECEB_ID;CONTA_ID_DEST;CONTA_NOME;DT_FECHADO;HR_FECHADO;US_FECHADO
231982;Extrato/110124;Banco Itaú Unibanco S.A. - Cód. 110124;0;2/1/2015;16:55:27;35,04;0;-35,04;;;;110124;60;Francielly;1;;575;14/1/2015;14/1/2015;;;2014;60;;;;;CA.Tarifas Bancárias;;COLÉGIO OLIMPO LTDA;;26;9;Débito em conta;;0;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
275860;Extrato/128431;Banco Brb - Cód. 128431;0;2/1/2015;16:55:46;0,19;0;-0,19;;;;128431;60;Francielly;1;;1512;2/7/2015;2/7/2015;;;2015;60;;;;;IOF;;COLÉGIO OLIMPO LTDA;;14;9;Débito em conta;;0;;0;;;BRB [MAR] [011852-0] [CC];;;
275861;Extrato/128432;Banco Brb - Cód. 128432;0;2/1/2015;16:55:46;18,58;0;-18,58;;;;128432;60;Francielly;1;;1512;2/7/2015;2/7/2015;;;2015;60;;;;;IOF;;COLÉGIO OLIMPO LTDA;;14;9;Débito em conta;;0;;0;;;BRB [MAR] [011852-0] [CC];;;
275862;Extrato/128434;Banco Brb - Cód. 128434;0;2/1/2015;16:55:46;5,04;0;-5,04;;;;128434;60;Francielly;1;;1512;2/7/2015;2/7/2015;;;2015;60;;;;;IOF;;COLÉGIO OLIMPO LTDA;;14;9;Débito em conta;;0;;0;;;BRB [MAR] [011852-0] [CC];;;
231993;Transferencia Entre Contas;Transferencia Entre Contas;0;2/1/2015;16:56:36;5018,01;0;-5018,01;;;;;60;Francielly;1;;1449;14/1/2015;14/1/2015;;;2014;60;;;;;Transferência entre contas;;COLÉGIO OLIMPO LTDA;;72;8;Transferência Bancária;;;;0;;26;ITAÚ [SOL] [032614-9] [CG];;;
231994;Transferencia Entre Contas;Destino: 231993-Transferencia Entre Contas;5018,01;2/1/2015;16:56:36;0;0;5018,01;;;;;60;Francielly;1;;1449;14/1/2015;14/1/2015;;;2014;60;;;231993;;Transferência entre contas;;COLÉGIO OLIMPO LTDA;;26;8;Transferência Bancária;;;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
275910;Extrato/128410;Banco Brb - Par. 128410(02-18);0;2/1/2015;17:05:29;13,17;0;-13,17;;;;128410;7;Anapaula;2;;1512;2/7/2015;2/7/2015;;;2015;7;;;;;IOF;;COLÉGIO OLIMPO LTDA;;13;9;Débito em conta;;0;;0;;;BRB [BER] [011851-1] [CC];;;
275911;Extrato/128411;Banco Brb - Par. 128411(03-18);0;2/1/2015;17:05:29;3,77;0;-3,77;;;;128411;7;Anapaula;2;;1512;2/7/2015;2/7/2015;;;2015;7;;;;;IOF;;COLÉGIO OLIMPO LTDA;;13;9;Débito em conta;;0;;0;;;BRB [BER] [011851-1] [CC];;;
275909;Extrato/128409;Banco Brb - Par. 128409(01-18);0;2/1/2015;17:05:29;0,04;0;-0,04;;;;128409;7;Anapaula;2;;1512;2/7/2015;2/7/2015;;;2015;7;;;;;IOF;;COLÉGIO OLIMPO LTDA;;13;9;Débito em conta;;0;;0;;;BRB [BER] [011851-1] [CC];;;
232006;Extrato/110137;Banco Itaú Unibanco S.A. - Cód. 110137;0;2/1/2015;17:17:58;24,5;0;-24,5;;;;110137;60;Francielly;1;;1513;14/1/2015;14/1/2015;;;2014;60;;;;;Tarifas de DOC / TED;;COLÉGIO OLIMPO LTDA;;8;9;Débito em conta;;0;;0;;;ITAÚ [GYN] [026016-5] [];;;
232007;Extrato/110138;Banco Itaú Unibanco S.A. - Cód. 110138;0;2/1/2015;17:17:59;9,8;0;-9,8;;;;110138;60;Francielly;1;;1513;14/1/2015;14/1/2015;;;2014;60;;;;;Tarifas de DOC / TED;;COLÉGIO OLIMPO LTDA;;8;9;Débito em conta;;0;;0;;;ITAÚ [GYN] [026016-5] [];;;
230743;199553;Par.(01/12) 019969/JULLYANA EGITO PEIXOTO DA - Parcelas;850;2/1/2015;17:25:59;0;0;850;;;199553;;14;Renato;1;;6;6/1/2015;6/1/2015;;;2015;14;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
230744;199554;Par.(02/12) 019969/JULLYANA EGITO PEIXOTO DA - Parcelas;850;2/1/2015;17:26:00;0;0;850;;;199554;;14;Renato;1;;6;6/1/2015;6/1/2015;;;2015;14;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
231467;181875;Par.(12/12) 013898/STEFANNY KAROLLINE FERREI - Mensalidades;1339;2/1/2015;17:30:36;0;0;1339;;;181875;;8;Vinicius;1;;2;8/1/2015;8/1/2015;;;2014;8;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;3;4;Boleto;;0;;0;;;FACT: GF FOM. MERC.;;;
232271;Extrato/110298;Banco Safra - Cód. 110298;0;2/1/2015;17:35:32;1029,35;0;-1029,35;;;;110298;60;Francielly;1;;1448;15/1/2015;15/1/2015;;;2015;60;;;;;Juros de cheque especial;;COLÉGIO OLIMPO LTDA;;107;9;Débito em conta;;0;;0;;;SAFRA [GYN] [000048-8] [CC];;;
232272;Extrato/110299;Banco Safra - Cód. 110299;0;2/1/2015;17:35:32;401,29;0;-401,29;;;;110299;60;Francielly;1;;1512;15/1/2015;15/1/2015;;;2015;60;;;;;IOF;;COLÉGIO OLIMPO LTDA;;107;9;Débito em conta;;0;;0;;;SAFRA [GYN] [000048-8] [CC];;;
232275;Extrato/110303;Bradesco - Cód. 110303;0;5/1/2015;08:50:11;11708,24;0;-11708,24;;;;110303;60;Francielly;1;;506;16/1/2015;16/1/2015;;;2015;60;;;;;CA.Capital de Giro (FINANCIAMENTO);;COLÉGIO OLIMPO LTDA;;27;9;Débito em conta;;0;;0;;;BRADESCO [008378-0] [SOL] [CC];;;
232276;Extrato/110304;Bradesco - Cód. 110304;0;5/1/2015;08:50:11;34,5;0;-34,5;;;;110304;60;Francielly;1;;575;16/1/2015;16/1/2015;;;2015;60;;;;;CA.Tarifas Bancárias;;COLÉGIO OLIMPO LTDA;;27;9;Débito em conta;;0;;0;;;BRADESCO [008378-0] [SOL] [CC];;;
232277;Extrato/110305;Bradesco - Cód. 110305;0;5/1/2015;08:50:11;428,25;0;-428,25;;;;110305;60;Francielly;1;;1512;16/1/2015;16/1/2015;;;2015;60;;;;;IOF;;COLÉGIO OLIMPO LTDA;;27;9;Débito em conta;;0;;0;;;BRADESCO [008378-0] [SOL] [CC];;;
232278;Extrato/110306;Bradesco - Cód. 110306;0;5/1/2015;08:50:11;5229,01;0;-5229,01;;;;110306;60;Francielly;1;;1599;16/1/2015;16/1/2015;;;2015;60;;;;;CA.Encargos;;COLÉGIO OLIMPO LTDA;;27;9;Débito em conta;;0;;0;;;BRADESCO [008378-0] [SOL] [CC];;;
244100;199675;Par.(01/12) 019971/MATHEUS OLIVEIRA CORRÊA - Mensalidades;1724;5/1/2015;08:56:24;0;0;1724;;;199675;;24;Emilly;1;;2;27/2/2015;27/2/2015;;;2015;24;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;107;2;Cheque;;0;;0;;;SAFRA [GYN] [000048-8] [CC];;;
250382;Transferência Entre Conta;Transferência Entre Conta;0;5/1/2015;08:56:46;7000;0;-7000;;;;;24;Emilly;1;;1449;11/3/2015;11/3/2015;;;2015;24;;;;;Transferência entre contas;;COLÉGIO OLIMPO LTDA;;106;8;Transferência Bancária;;;;0;;29;BICBANCO [06.011077-8] [GYN] [CA];;;
250383;Transferência Entre Conta;Destino: 250382-Transferência Entre Conta;7000;5/1/2015;08:56:46;0;0;7000;;;;;24;Emilly;1;;1449;11/3/2015;11/3/2015;;;2015;24;;;250382;;Transferência entre contas;;COLÉGIO OLIMPO LTDA;;29;8;Transferência Bancária;;;;0;;;BICBANCO [14.102672-6] [GYN] [CC];;;
244103;Remessa Olimpo Fundamental;Remessa Olimpo Fundamental;1200;5/1/2015;09:00:11;0;0;1200;;;;;24;Emilly;1;;1431;27/2/2015;27/2/2015;;;2015;24;;;;;Remessa Olimpo Fundamental;;COLÉGIO OLIMPO LTDA;;107;2;Cheque;;;;0;;;SAFRA [GYN] [000048-8] [CC];;;
232027;Extrato/110151;Banco Brb - Cód. 110151;0;5/1/2015;09:17:27;3,75;0;-3,75;;;;110151;60;Francielly;1;;575;15/1/2015;15/1/2015;;;2015;60;;;;;CA.Tarifas Bancárias;;COLÉGIO OLIMPO LTDA;;74;9;Débito em conta;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232028;Extrato/110152;Banco Brb - Cód. 110152;0;5/1/2015;09:17:27;2435,58;0;-2435,58;;;;110152;60;Francielly;1;;506;15/1/2015;15/1/2015;;;2015;60;;;;;CA.Capital de Giro (FINANCIAMENTO);;COLÉGIO OLIMPO LTDA;;74;9;Débito em conta;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232029;Extrato/110162;Banco Brb - Par. 110162(10-20);0;5/1/2015;09:20:41;959,4;0;-959,4;;;;110162;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232030;Extrato/110172;Banco Brb - Par. 110172(20-20);0;5/1/2015;09:20:41;1345,18;0;-1345,18;;;;110172;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232031;Extrato/110153;Banco Brb - Par. 110153(01-20);0;5/1/2015;09:20:41;1345,18;0;-1345,18;;;;110153;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232032;Extrato/110163;Banco Brb - Par. 110163(11-20);0;5/1/2015;09:20:41;911,4;0;-911,4;;;;110163;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232045;Extrato/110160;Banco Brb - Par. 110160(08-20);0;5/1/2015;09:20:42;863,46;0;-863,46;;;;110160;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232046;Extrato/110170;Banco Brb - Par. 110170(18-20);0;5/1/2015;09:20:42;1345,18;0;-1345,18;;;;110170;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232047;Extrato/110161;Banco Brb - Par. 110161(09-20);0;5/1/2015;09:20:42;863,46;0;-863,46;;;;110161;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232048;Extrato/110171;Banco Brb - Par. 110171(19-20);0;5/1/2015;09:20:42;1345,18;0;-1345,18;;;;110171;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232033;Extrato/110154;Banco Brb - Par. 110154(02-20);0;5/1/2015;09:20:42;1345,18;0;-1345,18;;;;110154;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232034;Extrato/110164;Banco Brb - Par. 110164(12-20);0;5/1/2015;09:20:42;911,44;0;-911,44;;;;110164;24;Emilly;1;;1578;15/1/2015;23/2/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232035;Extrato/110155;Banco Brb - Par. 110155(03-20);0;5/1/2015;09:20:42;1277,92;0;-1277,92;;;;110155;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232036;Extrato/110165;Banco Brb - Par. 110165(13-20);0;5/1/2015;09:20:42;863,46;0;-863,46;;;;110165;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232037;Extrato/110156;Banco Brb - Par. 110156(04-20);0;5/1/2015;09:20:42;1277,92;0;-1277,92;;;;110156;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232038;Extrato/110166;Banco Brb - Par. 110166(14-20);0;5/1/2015;09:20:42;393,42;0;-393,42;;;;110166;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232039;Extrato/110157;Banco Brb - Par. 110157(05-20);0;5/1/2015;09:20:42;1345,18;0;-1345,18;;;;110157;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232040;Extrato/110167;Banco Brb - Par. 110167(15-20);0;5/1/2015;09:20:42;1345,18;0;-1345,18;;;;110167;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232041;Extrato/110158;Banco Brb - Par. 110158(06-20);0;5/1/2015;09:20:42;959,4;0;-959,4;;;;110158;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232042;Extrato/110168;Banco Brb - Par. 110168(16-20);0;5/1/2015;09:20:42;1345,18;0;-1345,18;;;;110168;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232043;Extrato/110159;Banco Brb - Par. 110159(07-20);0;5/1/2015;09:20:42;959,4;0;-959,4;;;;110159;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232044;Extrato/110169;Banco Brb - Par. 110169(17-20);0;5/1/2015;09:20:42;1345,18;0;-1345,18;;;;110169;60;Francielly;1;;1578;15/1/2015;15/1/2015;;;2015;60;;;;;Marista.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;74;10;Antec. de Boleto;;0;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232049;Cheques Depositados;Remessa Olimpo Anápolis;1367,94;5/1/2015;09:21:17;0;0;1367,94;;;;;7;Anapaula;1;;1526;15/1/2015;30/6/2015;;;2015;60;;;;;Remessa Olimpo Anápolis;;COLÉGIO OLIMPO LTDA;;74;8;Transferência Bancária;;;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
232050;Cheques Depositados;Remessa Olimpo Anápolis;1524,29;5/1/2015;09:22:02;0;0;1524,29;;;;;7;Anapaula;1;;1526;15/1/2015;30/6/2015;;;2015;60;;;;;Remessa Olimpo Anápolis;;COLÉGIO OLIMPO LTDA;;74;8;Transferência Bancária;;;;0;;;BRB [ANA] [011594-4] [CC] [COB];;;
230785;Transferencia Entre Contas;Transferencia Entre Contas;0;5/1/2015;09:32:30;2000;0;-2000;;;;;60;Francielly;1;;1449;7/1/2015;7/1/2015;;;2015;60;;;;;Transferência entre contas;;COLÉGIO OLIMPO LTDA;;69;8;Transferência Bancária;;;;0;;59;DAYCOVAL [GYN] [6964461] [COB];;;
230786;Transferencia Entre Contas;Destino: 230785-Transferencia Entre Contas;2000;5/1/2015;09:32:30;0;0;2000;;;;;60;Francielly;1;;1449;7/1/2015;7/1/2015;;;2015;60;;;230785;;Transferência entre contas;;COLÉGIO OLIMPO LTDA;;59;8;Transferência Bancária;;;;0;;;DAYCOVAL [GYN] [7112965] [CC];;;
255975;196057;Par.(12/12) 018252/MARILIA LOIOLA CARDOZO - Mensalidades;800;5/1/2015;09:48:52;0;0;800;;;196057;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255976;196500;Par.(12/12) 018443/DIOGO MACIEL AZEVEDO CARN - Mensalidades;1206,8;5/1/2015;09:51:20;0;0;1206,8;;;196500;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255977;198305;Par.(12/12) 018642/VERIDIANA ENGELBERG SILVA - Mensalidades;1605,44;5/1/2015;09:56:29;0;0;1605,44;;;198305;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255978;198312;Par.(12/12) 018330/GUILHERME CARDOSO DE FARI - Mensalidades;1443,54;5/1/2015;09:58:50;0;0;1443,54;;;198312;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
232286;Transferencia Entre Contas;Transferencia Entre Contas;3000;5/1/2015;10:00:36;0;0;3000;;;;;60;Francielly;1;;1471;16/1/2015;16/1/2015;;;2015;60;;;;;Transferência Entre Contas;;COLÉGIO OLIMPO LTDA;;27;8;Transferência Bancária;;;;0;;;BRADESCO [008378-0] [SOL] [CC];;;
255979;196454;Par.(12/12) 019622/ANDRESSA ARAÚJO BASTOS - Mensalidades;1000;5/1/2015;10:01:13;0;0;1000;;;196454;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255980;196444;Par.(12/12) 018378/JÚLIA CÂNDIDO CARVALHO - Mensalidades;1273,15;5/1/2015;10:03:57;0;0;1273,15;;;196444;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255981;196635;Par.(11/12) 019903/PEDRO IGOR JERONIMO SILVA - Parcelas;900;5/1/2015;10:05:45;0;0;900;;;196635;;60;Francielly;2;;6;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255982;196470;Par.(12/12) 018167/ISABELA PACIFICO SANTOS - Mensalidades;883,8;5/1/2015;10:08:06;0;0;883,8;;;196470;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
232077;Brb 2042/83444;Impetus Consultoria - Cód. 083444;0;5/1/2015;10:09:10;28155;0;-28155;;;;83444;60;Francielly;1;;534;15/1/2015;15/1/2015;;;2015;60;;;;;CA.Honorários (DESPESA);;COLÉGIO OLIMPO LTDA;;12;2;Cheque;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
232078;171/108251;As Marias Buffet LTDA EPP - Cód. 108251;0;5/1/2015;10:09:26;5650;0;-5650;;;;108251;60;Francielly;1;;491;15/1/2015;15/1/2015;;;2015;60;;;;;CA.Eventos e Festa de Confraternização (DESPESA);;COLÉGIO OLIMPO LTDA;;12;2;Cheque;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
232079;110095;Rescisão - Grupo Olimpo - Cód. 110095;0;5/1/2015;10:09:41;1949;0;-1949;;;;110095;60;Francielly;1;;175;15/1/2015;15/1/2015;;;2015;60;;;;;T-3.Rescisão de contrato educacional;;COLÉGIO OLIMPO LTDA;;12;2;Cheque;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
255983;196477;Par.(12/12) 018310/CAROLINA SAKAE PENA UTINO - Mensalidades;1443,54;5/1/2015;10:09:48;0;0;1443,54;;;196477;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
232080;Rescisão/110094;Rescisão - Grupo Olimpo - Cód. 110094;0;5/1/2015;10:09:56;1312,22;0;-1312,22;;;;110094;60;Francielly;1;;175;15/1/2015;15/1/2015;;;2015;60;;;;;T-3.Rescisão de contrato educacional;;COLÉGIO OLIMPO LTDA;;12;2;Cheque;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
232081;Rescisão/110096;Rescisão - Grupo Olimpo - Cód. 110096;0;5/1/2015;10:10:12;1473;0;-1473;;;;110096;60;Francielly;1;;175;15/1/2015;15/1/2015;;;2015;60;;;;;T-3.Rescisão de contrato educacional;;COLÉGIO OLIMPO LTDA;;12;2;Cheque;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
232082;1176/109876;Farol Factoring - Cód. 109876;0;5/1/2015;10:10:27;4400;0;-4400;;;;109876;60;Francielly;1;;552;15/1/2015;15/1/2015;;;2015;60;;;;;CA.Marketing (CUSTO);;COLÉGIO OLIMPO LTDA;;12;2;Cheque;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
255984;213618;Par.(12-12) 019897/DYOVANA RISLLEY CÉSAR ALM - [ESTORNO] R$ ;1200;5/1/2015;10:10:34;0;0;1200;;;213618;;60;Francielly;1;;1657;27/3/2015;27/3/2015;;;2015;60;;;;;Estorno mensalidade / parcela aluno cancelado;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
232083;Extrato/110180;Banco Brb - Cód. 110180;0;5/1/2015;10:11:16;3,75;0;-3,75;;;;110180;60;Francielly;1;;575;15/1/2015;15/1/2015;;;2015;60;;;;;CA.Tarifas Bancárias;;COLÉGIO OLIMPO LTDA;;12;9;Débito em conta;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
255985;195646;Par.(12/12) 019870/BARBARA MORANGONI LOPES G - Parcelas;693;5/1/2015;10:11:21;0;0;693;;;195646;;60;Francielly;2;;6;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255986;195441;Par.(12/12) 018499/CAMILA PRUDENTE MARTINS M - Mensalidades;1689,52;5/1/2015;10:12:53;0;0;1689,52;;;195441;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255987;195764;Par.(12/12) 019581/ISADORA DA SILVA CAETANO  - Mensalidades;1325,7;5/1/2015;10:13:48;0;0;1325,7;;;195764;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255988;194845;Par.(12/12) 018582/PAULINA SOUZA LEMOS HORTA - Mensalidades;1689;5/1/2015;10:14:18;0;0;1689;;;194845;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255989;194837;Par.(12/12) 018606/ISADORA SOUSA LIMA - Mensalidades;1689;5/1/2015;10:14:49;0;0;1689;;;194837;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255990;194853;Par.(12/12) 018390/MATEUS FREITAS MARINHO - Mensalidades;1689;5/1/2015;10:15:21;0;0;1689;;;194853;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
255991;194861;Par.(12/12) 018671/ARIANNY LIMA DA SILVA - Mensalidades;1689,52;5/1/2015;10:15:52;0;0;1689,52;;;194861;;60;Francielly;1;;2;27/3/2015;27/3/2015;;;2015;60;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;110;11;Antec. de Cheque;;0;;0;;;MARCELO OLIVEIRA ;;;
