ALUNO_ID;DESC_ASSUNTO;DT_LANCADO
1.122.618;APOIO PEDAGÓGICO;29.10.2014
1.122.627;APOIO PEDAGÓGICO;29.10.2014
1.122.637;APOIO PEDAGÓGICO;29.10.2014
1.122.812;APOIO PEDAGÓGICO;29.10.2014
1.122.812;APOIO PEDAGÓGICO;29.10.2014
1.122.878;APOIO PEDAGÓGICO;29.10.2014
1.122.926;APOIO PEDAGÓGICO;29.10.2014
1.122.995;APOIO PEDAGÓGICO;29.10.2014
1.123.004;APOIO PEDAGÓGICO;29.10.2014
1.123.083;APOIO PEDAGÓGICO;29.10.2014
1.123.248;APOIO PEDAGÓGICO;29.10.2014
1.123.425;APOIO PEDAGÓGICO;29.10.2014
1.123.486;APOIO PEDAGÓGICO;29.10.2014
1.123.592;APOIO PEDAGÓGICO;29.10.2014
4.120.125;APOIO PEDAGÓGICO;29.10.2014
4.120.138;APOIO PEDAGÓGICO;29.10.2014
4.120.162;APOIO PEDAGÓGICO;29.10.2014
4.120.360;APOIO PEDAGÓGICO;29.10.2014
4.120.360;APOIO PEDAGÓGICO;29.10.2014
4.120.375;APOIO PEDAGÓGICO;29.10.2014
1.121.550;APOIO PEDAGÓGICO (FALTA);29.10.2014
1.121.765;APOIO PEDAGÓGICO (FALTA);29.10.2014
4.120.119;APOIO PEDAGÓGICO (FALTA);29.10.2014
90.057;AULA EXTRA [+];29.10.2014
90.395;AULA EXTRA [+];29.10.2014
100.495;AULA EXTRA [+];29.10.2014
110.081;AULA EXTRA [+];29.10.2014
110.129;AULA EXTRA [+];29.10.2014
110.129;AULA EXTRA [+];29.10.2014
120.130;AULA EXTRA [+];29.10.2014
1.011.935;AULA EXTRA [+];29.10.2014
1.120.697;AULA EXTRA [+];29.10.2014
1.121.634;AULA EXTRA [+];29.10.2014
1.122.785;AULA EXTRA [+];29.10.2014
1.122.942;AULA EXTRA [+];29.10.2014
1.122.951;AULA EXTRA [+];29.10.2014
1.122.957;AULA EXTRA [+];29.10.2014
1.122.990;AULA EXTRA [+];29.10.2014
1.123.031;AULA EXTRA [+];29.10.2014
1.123.155;AULA EXTRA [+];29.10.2014
1.123.164;AULA EXTRA [+];29.10.2014
1.123.224;AULA EXTRA [+];29.10.2014
1.123.226;AULA EXTRA [+];29.10.2014
1.123.232;AULA EXTRA [+];29.10.2014
1.123.243;AULA EXTRA [+];29.10.2014
1.123.247;AULA EXTRA [+];29.10.2014
1.123.342;AULA EXTRA [+];29.10.2014
1.123.558;AULA EXTRA [+];29.10.2014
1.123.577;AULA EXTRA [+];29.10.2014
1.123.578;AULA EXTRA [+];29.10.2014
1.123.579;AULA EXTRA [+];29.10.2014
1.123.589;AULA EXTRA [+];29.10.2014
1.123.601;AULA EXTRA [+];29.10.2014
1.123.603;AULA EXTRA [+];29.10.2014
1.123.606;AULA EXTRA [+];29.10.2014
1.123.610;AULA EXTRA [+];29.10.2014
1.123.624;AULA EXTRA [+];29.10.2014
1.123.628;AULA EXTRA [+];29.10.2014
100.034;AULA DE INGLES [+];29.10.2014
110.159;AULA DE INGLES [+];29.10.2014
110.209;AULA DE INGLES [+];29.10.2014
110.336;AULA DE INGLES [+];29.10.2014
120.130;AULA DE INGLES [+];29.10.2014
120.380;AULA DE INGLES [+];29.10.2014
1.122.297;AULA DE INGLES [+];29.10.2014
1.122.994;AULA DE INGLES [+];29.10.2014
1.123.036;AULA DE INGLES [+];29.10.2014
1.123.083;AULA DE INGLES [+];29.10.2014
1.123.534;AULA DE INGLES [+];29.10.2014
1.123.552;AULA DE INGLES [+];29.10.2014
1.123.578;AULA DE INGLES [+];29.10.2014
1.123.606;AULA DE INGLES [+];29.10.2014
110.394;AULA DE ESPANHOL [+];29.10.2014
1.121.979;AULA DE ESPANHOL [+];29.10.2014
1.123.139;AULA DE ESPANHOL [+];29.10.2014
1.123.528;AULA DE ESPANHOL [+];29.10.2014
1.123.577;AULA DE ESPANHOL [+];29.10.2014
1.123.628;AULA DE ESPANHOL [+];29.10.2014
1.121.128;1ª ADVERTÊNCIA (VERBAL) [-];29.10.2014
1.120.837;2ª ADVERTÊNCIA (1ª ESCRITA) [-];29.10.2014
1.121.172;NÃO FEZ TAREFA [-];29.10.2014
1.121.400;NÃO FEZ TAREFA [-];29.10.2014
1.122.616;NÃO FEZ TAREFA [-];29.10.2014
4.120.144;NÃO FEZ TAREFA [-];29.10.2014
4.120.099;FALTA REGULAR MATUTINO [-];30.10.2014
4.120.138;FALTA REGULAR MATUTINO [-];30.10.2014
120.159;FALTA REGULAR MATUTINO [-];30.10.2014
120.274;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.497;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.848;FALTA REGULAR MATUTINO [-];30.10.2014
4.120.091;FALTA REGULAR MATUTINO [-];30.10.2014
110.178;FALTA REGULAR MATUTINO [-];30.10.2014
110.331;FALTA REGULAR MATUTINO [-];30.10.2014
110.339;FALTA REGULAR MATUTINO [-];30.10.2014
120.016;FALTA REGULAR MATUTINO [-];30.10.2014
120.043;FALTA REGULAR MATUTINO [-];30.10.2014
120.068;FALTA REGULAR MATUTINO [-];30.10.2014
120.073;FALTA REGULAR MATUTINO [-];30.10.2014
120.156;FALTA REGULAR MATUTINO [-];30.10.2014
120.167;FALTA REGULAR MATUTINO [-];30.10.2014
120.198;FALTA REGULAR MATUTINO [-];30.10.2014
120.213;FALTA REGULAR MATUTINO [-];30.10.2014
120.218;FALTA REGULAR MATUTINO [-];30.10.2014
120.233;FALTA REGULAR MATUTINO [-];30.10.2014
120.254;FALTA REGULAR MATUTINO [-];30.10.2014
120.258;FALTA REGULAR MATUTINO [-];30.10.2014
120.288;FALTA REGULAR MATUTINO [-];30.10.2014
120.300;FALTA REGULAR MATUTINO [-];30.10.2014
120.340;FALTA REGULAR MATUTINO [-];30.10.2014
120.354;FALTA REGULAR MATUTINO [-];30.10.2014
120.370;FALTA REGULAR MATUTINO [-];30.10.2014
120.380;FALTA REGULAR MATUTINO [-];30.10.2014
120.440;FALTA REGULAR MATUTINO [-];30.10.2014
120.473;FALTA REGULAR MATUTINO [-];30.10.2014
1.120.106;FALTA REGULAR MATUTINO [-];30.10.2014
1.120.110;FALTA REGULAR MATUTINO [-];30.10.2014
1.120.156;FALTA REGULAR MATUTINO [-];30.10.2014
1.120.404;FALTA REGULAR MATUTINO [-];30.10.2014
1.120.816;FALTA REGULAR MATUTINO [-];30.10.2014
1.120.866;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.195;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.215;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.234;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.280;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.309;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.336;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.353;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.355;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.366;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.379;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.427;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.435;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.437;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.445;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.447;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.481;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.494;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.502;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.542;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.549;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.566;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.583;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.639;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.407;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.465;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.498;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.505;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.514;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.522;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.588;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.605;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.652;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.655;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.714;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.730;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.805;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.829;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.898;FALTA REGULAR MATUTINO [-];30.10.2014
1.122.973;FALTA REGULAR MATUTINO [-];30.10.2014
1.123.021;FALTA REGULAR MATUTINO [-];30.10.2014
1.123.246;FALTA REGULAR MATUTINO [-];30.10.2014
1.123.426;FALTA REGULAR MATUTINO [-];30.10.2014
1.123.639;FALTA REGULAR MATUTINO [-];30.10.2014
1.123.663;FALTA REGULAR MATUTINO [-];30.10.2014
1.123.706;FALTA REGULAR MATUTINO [-];30.10.2014
4.120.053;FALTA REGULAR MATUTINO [-];30.10.2014
4.120.112;FALTA REGULAR MATUTINO [-];30.10.2014
4.120.158;FALTA REGULAR MATUTINO [-];30.10.2014
4.120.225;FALTA REGULAR MATUTINO [-];30.10.2014
4.120.302;FALTA REGULAR MATUTINO [-];30.10.2014
4.120.329;FALTA REGULAR MATUTINO [-];30.10.2014
1.121.198;OFICINA DE REDAÇÃO [+];30.10.2014
4.120.225;DIREÇÃO [N];30.10.2014
120.011;HORÁRIO DE SAÍDA;30.10.2014
120.158;HORÁRIO DE SAÍDA;30.10.2014
120.160;HORÁRIO DE SAÍDA;30.10.2014
120.248;HORÁRIO DE SAÍDA;30.10.2014
120.419;HORÁRIO DE SAÍDA;30.10.2014
120.446;HORÁRIO DE SAÍDA;30.10.2014
1.120.079;HORÁRIO DE SAÍDA;30.10.2014
1.121.128;HORÁRIO DE SAÍDA;30.10.2014
1.122.737;HORÁRIO DE SAÍDA;30.10.2014
1.122.848;HORÁRIO DE SAÍDA;30.10.2014
1.122.884;HORÁRIO DE SAÍDA;30.10.2014
1.122.902;HORÁRIO DE SAÍDA;30.10.2014
4.120.171;HORÁRIO DE SAÍDA;30.10.2014
110.347;MONITORIA [+];30.10.2014
1.011.621;MONITORIA [+];30.10.2014
1.121.621;MONITORIA [+];30.10.2014
1.121.999;MONITORIA [+];30.10.2014
1.122.942;MONITORIA [+];30.10.2014
1.122.942;MONITORIA [+];30.10.2014
1.122.982;MONITORIA [+];30.10.2014
1.123.083;MONITORIA [+];30.10.2014
1.123.125;MONITORIA [+];30.10.2014
1.123.125;MONITORIA [+];30.10.2014
1.123.558;MONITORIA [+];30.10.2014
1.123.573;MONITORIA [+];30.10.2014
1.123.573;MONITORIA [+];30.10.2014
1.123.579;MONITORIA [+];30.10.2014
1.123.606;MONITORIA [+];30.10.2014
1.123.615;MONITORIA [+];30.10.2014
110.365;APOIO PEDAGÓGICO;30.10.2014
120.130;APOIO PEDAGÓGICO;30.10.2014
120.485;APOIO PEDAGÓGICO;30.10.2014
1.121.047;APOIO PEDAGÓGICO;30.10.2014
1.121.456;APOIO PEDAGÓGICO;30.10.2014
1.123.083;APOIO PEDAGÓGICO;30.10.2014
1.123.224;APOIO PEDAGÓGICO;30.10.2014
110.146;ATRASO AULA REGULAR [-];30.10.2014
110.167;ATRASO AULA REGULAR [-];30.10.2014
120.437;ATRASO AULA REGULAR [-];30.10.2014
1.010.486;ATRASO AULA REGULAR [-];30.10.2014
1.122.749;ATRASO AULA REGULAR [-];30.10.2014
1.122.831;ATRASO AULA REGULAR [-];30.10.2014
1.122.834;ATRASO AULA REGULAR [-];30.10.2014
1.123.128;ATRASO AULA REGULAR [-];30.10.2014
1.121.432;ATENDIMENTO PSICOPEDAGÓGICO;30.10.2014
1.123.425;ATENDIMENTO PSICOPEDAGÓGICO;30.10.2014
1.121.047;AULA EXTRA [+];30.10.2014
90.164;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
90.261;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
100.034;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
100.275;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
100.396;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
100.495;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.104;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.128;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.136;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.159;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.167;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.221;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.230;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.231;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.233;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.249;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.268;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.321;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.327;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
110.394;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
120.457;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
120.485;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.000.166;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.010.154;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.010.314;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.120.298;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.120.647;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.482;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.556;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.596;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.610;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.684;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.854;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.881;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.906;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.949;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.993;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.121.997;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.011;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.160;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.272;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.297;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.311;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.375;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.394;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.569;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.791;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.840;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.870;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.887;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.889;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.927;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.942;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.957;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.964;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.966;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.982;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.122.990;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.003;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.022;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.023;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.034;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.052;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.056;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.075;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.083;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.094;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.114;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.115;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.120;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.135;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.155;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.164;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.226;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.256;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.271;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.304;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.321;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.378;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.418;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.511;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.543;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.564;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.570;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.577;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.586;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.603;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.611;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
1.123.682;AULA DAS OBRAS LITERÁRIAS PUC;30.10.2014
90.253;TURMA ENEM;30.10.2014
90.253;TURMA ENEM;30.10.2014
90.395;TURMA ENEM;30.10.2014
90.395;TURMA ENEM;30.10.2014
90.629;TURMA ENEM;30.10.2014
100.085;TURMA ENEM;30.10.2014
100.152;TURMA ENEM;30.10.2014
100.495;TURMA ENEM;30.10.2014
100.495;TURMA ENEM;30.10.2014
110.128;TURMA ENEM;30.10.2014
110.209;TURMA ENEM;30.10.2014
110.230;TURMA ENEM;30.10.2014
110.231;TURMA ENEM;30.10.2014
110.231;TURMA ENEM;30.10.2014
110.268;TURMA ENEM;30.10.2014
110.336;TURMA ENEM;30.10.2014
110.336;TURMA ENEM;30.10.2014
110.357;TURMA ENEM;30.10.2014
120.130;TURMA ENEM;30.10.2014
120.130;TURMA ENEM;30.10.2014
120.457;TURMA ENEM;30.10.2014
1.120.451;TURMA ENEM;30.10.2014
1.120.451;TURMA ENEM;30.10.2014
1.120.617;TURMA ENEM;30.10.2014
1.120.617;TURMA ENEM;30.10.2014
1.120.812;TURMA ENEM;30.10.2014
1.120.861;TURMA ENEM;30.10.2014
1.120.861;TURMA ENEM;30.10.2014
1.121.047;TURMA ENEM;30.10.2014
1.121.352;TURMA ENEM;30.10.2014
1.121.352;TURMA ENEM;30.10.2014
1.121.449;TURMA ENEM;30.10.2014
1.121.449;TURMA ENEM;30.10.2014
1.121.556;TURMA ENEM;30.10.2014
1.121.556;TURMA ENEM;30.10.2014
1.121.596;TURMA ENEM;30.10.2014
1.121.610;TURMA ENEM;30.10.2014
1.121.610;TURMA ENEM;30.10.2014
1.121.854;TURMA ENEM;30.10.2014
1.121.883;TURMA ENEM;30.10.2014
1.121.883;TURMA ENEM;30.10.2014
1.121.993;TURMA ENEM;30.10.2014
1.121.993;TURMA ENEM;30.10.2014
1.121.999;TURMA ENEM;30.10.2014
1.121.999;TURMA ENEM;30.10.2014
1.122.160;TURMA ENEM;30.10.2014
1.122.224;TURMA ENEM;30.10.2014
1.122.224;TURMA ENEM;30.10.2014
1.122.272;TURMA ENEM;30.10.2014
1.122.311;TURMA ENEM;30.10.2014
1.122.767;TURMA ENEM;30.10.2014
1.122.843;TURMA ENEM;30.10.2014
1.122.843;TURMA ENEM;30.10.2014
1.122.870;TURMA ENEM;30.10.2014
1.122.990;TURMA ENEM;30.10.2014
1.122.994;TURMA ENEM;30.10.2014
1.122.998;TURMA ENEM;30.10.2014
1.123.026;TURMA ENEM;30.10.2014
1.123.026;TURMA ENEM;30.10.2014
1.123.034;TURMA ENEM;30.10.2014
1.123.050;TURMA ENEM;30.10.2014
1.123.056;TURMA ENEM;30.10.2014
1.123.072;TURMA ENEM;30.10.2014
1.123.115;TURMA ENEM;30.10.2014
1.123.117;TURMA ENEM;30.10.2014
1.123.117;TURMA ENEM;30.10.2014
1.123.128;TURMA ENEM;30.10.2014
1.123.136;TURMA ENEM;30.10.2014
1.123.144;TURMA ENEM;30.10.2014
1.123.144;TURMA ENEM;30.10.2014
1.123.153;TURMA ENEM;30.10.2014
1.123.164;TURMA ENEM;30.10.2014
1.123.221;TURMA ENEM;30.10.2014
1.123.226;TURMA ENEM;30.10.2014
1.123.230;TURMA ENEM;30.10.2014
1.123.243;TURMA ENEM;30.10.2014
1.123.243;TURMA ENEM;30.10.2014
1.123.304;TURMA ENEM;30.10.2014
1.123.413;TURMA ENEM;30.10.2014
1.123.413;TURMA ENEM;30.10.2014
1.123.489;TURMA ENEM;30.10.2014
1.123.529;TURMA ENEM;30.10.2014
1.123.552;TURMA ENEM;30.10.2014
1.123.558;TURMA ENEM;30.10.2014
1.123.564;TURMA ENEM;30.10.2014
1.123.575;TURMA ENEM;30.10.2014
1.123.579;TURMA ENEM;30.10.2014
1.123.603;TURMA ENEM;30.10.2014
1.123.603;TURMA ENEM;30.10.2014
1.123.606;TURMA ENEM;30.10.2014
1.123.606;TURMA ENEM;30.10.2014
1.123.610;TURMA ENEM;30.10.2014
1.123.610;TURMA ENEM;30.10.2014
1.123.628;TURMA ENEM;30.10.2014
1.123.628;TURMA ENEM;30.10.2014
1.011.415;TURMA FUVEST;30.10.2014
1.011.415;TURMA FUVEST;30.10.2014
1.011.621;TURMA FUVEST;30.10.2014
1.121.648;TURMA FUVEST;30.10.2014
1.122.311;TURMA FUVEST;30.10.2014
1.123.050;TURMA FUVEST;30.10.2014
1.123.057;TURMA FUVEST;30.10.2014
1.123.071;TURMA FUVEST;30.10.2014
1.123.125;TURMA FUVEST;30.10.2014
1.123.247;TURMA FUVEST;30.10.2014
1.122.637;Direção Geral;30.10.2014
4.120.137;Direção Geral;30.10.2014
120.452;2ª ADVERTÊNCIA (1ª ESCRITA) [-];30.10.2014
1.120.605;1º ATRASO AULA REGULAR [-];30.10.2014
1.121.279;1º ATRASO AULA REGULAR [-];30.10.2014
1.121.412;1º ATRASO AULA REGULAR [-];30.10.2014
1.122.480;1º ATRASO AULA REGULAR [-];30.10.2014
1.123.424;1º ATRASO AULA REGULAR [-];30.10.2014
4.120.241;1º ATRASO AULA REGULAR [-];30.10.2014
120.005;2º ATRASO AULA REGULAR [-];30.10.2014
120.145;2º ATRASO AULA REGULAR [-];30.10.2014
120.148;2º ATRASO AULA REGULAR [-];30.10.2014
120.189;2º ATRASO AULA REGULAR [-];30.10.2014
1.121.291;2º ATRASO AULA REGULAR [-];30.10.2014
1.121.422;2º ATRASO AULA REGULAR [-];30.10.2014
1.121.426;2º ATRASO AULA REGULAR [-];30.10.2014
1.121.441;2º ATRASO AULA REGULAR [-];30.10.2014
1.122.867;2º ATRASO AULA REGULAR [-];30.10.2014
1.123.561;ATRASO AULA REGULAR [-];31.10.2014
120.073;1º ATRASO AULA REGULAR [-];31.10.2014
110.422;FALTA REGULAR MATUTINO [-];31.10.2014
120.009;FALTA REGULAR MATUTINO [-];31.10.2014
120.014;FALTA REGULAR MATUTINO [-];31.10.2014
120.043;FALTA REGULAR MATUTINO [-];31.10.2014
120.091;FALTA REGULAR MATUTINO [-];31.10.2014
120.102;FALTA REGULAR MATUTINO [-];31.10.2014
120.105;FALTA REGULAR MATUTINO [-];31.10.2014
120.126;FALTA REGULAR MATUTINO [-];31.10.2014
120.127;FALTA REGULAR MATUTINO [-];31.10.2014
120.144;FALTA REGULAR MATUTINO [-];31.10.2014
120.147;FALTA REGULAR MATUTINO [-];31.10.2014
120.148;FALTA REGULAR MATUTINO [-];31.10.2014
120.156;FALTA REGULAR MATUTINO [-];31.10.2014
120.160;FALTA REGULAR MATUTINO [-];31.10.2014
120.164;FALTA REGULAR MATUTINO [-];31.10.2014
120.167;FALTA REGULAR MATUTINO [-];31.10.2014
120.189;FALTA REGULAR MATUTINO [-];31.10.2014
120.233;FALTA REGULAR MATUTINO [-];31.10.2014
120.254;FALTA REGULAR MATUTINO [-];31.10.2014
120.300;FALTA REGULAR MATUTINO [-];31.10.2014
120.316;FALTA REGULAR MATUTINO [-];31.10.2014
120.349;FALTA REGULAR MATUTINO [-];31.10.2014
120.354;FALTA REGULAR MATUTINO [-];31.10.2014
120.380;FALTA REGULAR MATUTINO [-];31.10.2014
120.395;FALTA REGULAR MATUTINO [-];31.10.2014
120.420;FALTA REGULAR MATUTINO [-];31.10.2014
120.434;FALTA REGULAR MATUTINO [-];31.10.2014
120.449;FALTA REGULAR MATUTINO [-];31.10.2014
120.473;FALTA REGULAR MATUTINO [-];31.10.2014
1.120.079;FALTA REGULAR MATUTINO [-];31.10.2014
1.120.601;FALTA REGULAR MATUTINO [-];31.10.2014
1.120.653;FALTA REGULAR MATUTINO [-];31.10.2014
1.120.654;FALTA REGULAR MATUTINO [-];31.10.2014
1.120.808;FALTA REGULAR MATUTINO [-];31.10.2014
1.120.816;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.156;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.241;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.288;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.302;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.309;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.328;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.342;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.355;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.361;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.387;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.412;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.422;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.426;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.437;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.438;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.441;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.445;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.447;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.481;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.492;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.534;FALTA REGULAR MATUTINO [-];31.10.2014
1.121.550;FALTA REGULAR MATUTINO [-];31.10.2014
